depth,candidate_dir,architecture,params,best_val,family
5,cand_167_d5_w35,"[35, 35, 35, 34, 34]",9095,0.2141697510231345,ADP
5,cand_168_d5_w35,"[35, 35, 35, 35, 34]",9167,0.2142250918106984,ADP
5,cand_169_d5_w35,"[35, 35, 35, 35, 35]",9259,0.1917477068618473,ADP
5,cand_170_d5_w36,"[36, 35, 35, 35, 35]",9351,0.1916734851684277,ADP
5,cand_171_d5_w36,"[36, 36, 35, 35, 35]",9425,0.1916176346057815,ADP
5,cand_172_d5_w36,"[36, 36, 36, 35, 35]",9499,0.1916647352627929,ADP
5,cand_173_d5_w36,"[36, 36, 36, 36, 35]",9573,0.1910278935910165,ADP
5,cand_174_d5_w36,"[36, 36, 36, 36, 36]",9666,0.1709784459820819,ADP
5,cand_175_d5_w37,"[37, 36, 36, 36, 36]",9759,0.1706438477561079,ADP
5,cand_176_d5_w37,"[37, 37, 36, 36, 36]",9835,0.1705637642191177,ADP
5,cand_177_d5_w37,"[37, 37, 37, 36, 36]",9911,0.1705185663391621,ADP
5,cand_178_d5_w37,"[37, 37, 37, 37, 36]",9987,0.1704564216969392,ADP
5,cand_179_d5_w37,"[37, 37, 37, 37, 37]",10081,0.148391274942976,ADP
5,cand_180_d5_w38,"[38, 37, 37, 37, 37]",10175,0.1481151002575937,ADP
5,cand_181_d5_w38,"[38, 38, 37, 37, 37]",10253,0.1481539051864945,ADP
5,cand_182_d5_w38,"[38, 38, 38, 37, 37]",10331,0.1484262294193645,ADP
5,cand_183_d5_w38,"[38, 38, 38, 38, 37]",10409,0.1481576682984181,ADP
5,cand_184_d5_w38,"[38, 38, 38, 38, 38]",10504,0.1241360652878078,ADP
5,cand_185_d5_w39,"[39, 38, 38, 38, 38]",10599,0.1241123679893193,ADP
5,cand_186_d5_w39,"[39, 39, 38, 38, 38]",10679,0.1239509618522784,ADP
5,cand_187_d5_w39,"[39, 39, 39, 38, 38]",10759,0.1232815646732178,ADP
5,cand_188_d5_w39,"[39, 39, 39, 39, 38]",10839,0.1232872884286167,ADP
5,cand_189_d5_w39,"[39, 39, 39, 39, 39]",10935,0.0989859524278654,ADP
5,cand_190_d5_w40,"[40, 39, 39, 39, 39]",11031,0.0987619048778287,ADP
5,cand_191_d5_w40,"[40, 40, 39, 39, 39]",11113,0.0986961550981499,ADP
5,cand_192_d5_w40,"[40, 40, 40, 39, 39]",11195,0.0988662064302958,ADP
5,cand_193_d5_w40,"[40, 40, 40, 40, 39]",11277,0.0987035467419498,ADP
5,cand_194_d5_w40,"[40, 40, 40, 40, 40]",11374,0.0846346165182182,ADP
5,cand_195_d5_w41,"[41, 40, 40, 40, 40]",11471,0.0840036202055339,ADP
5,cand_196_d5_w41,"[41, 41, 40, 40, 40]",11555,0.0837057852331729,ADP
5,cand_197_d5_w41,"[41, 41, 41, 40, 40]",11639,0.0836773733746036,ADP
5,cand_198_d5_w41,"[41, 41, 41, 41, 40]",11723,0.083844838672303,ADP
5,cand_199_d5_w41,"[41, 41, 41, 41, 41]",11821,0.0692255678047834,ADP
5,cand_200_d5_w42,"[42, 41, 41, 41, 41]",11919,0.0687422471143106,ADP
5,cand_201_d5_w42,"[42, 42, 41, 41, 41]",12005,0.0684550495494175,ADP
5,cand_202_d5_w42,"[42, 42, 42, 41, 41]",12091,0.068681972952266,ADP
5,cand_203_d5_w42,"[42, 42, 42, 42, 41]",12177,0.0683069072698535,ADP
5,cand_204_d5_w42,"[42, 42, 42, 42, 42]",12276,0.058355612126437,ADP
5,cand_205_d5_w43,"[43, 42, 42, 42, 42]",12375,0.0580736567065581,ADP
5,cand_206_d5_w43,"[43, 43, 42, 42, 42]",12463,0.0576318942421524,ADP
5,cand_207_d5_w43,"[43, 43, 43, 42, 42]",12551,0.0573440125154912,ADP
5,cand_208_d5_w43,"[43, 43, 43, 43, 42]",12639,0.0571069796638491,ADP
5,cand_209_d5_w43,"[43, 43, 43, 43, 43]",12739,0.0466702977442458,ADP
5,cand_210_d5_w44,"[44, 43, 43, 43, 43]",12839,0.046255993130169,ADP
5,cand_211_d5_w44,"[44, 44, 43, 43, 43]",12929,0.0460816979303367,ADP
5,cand_212_d5_w44,"[44, 44, 44, 43, 43]",13019,0.0461617791776272,ADP
5,cand_213_d5_w44,"[44, 44, 44, 44, 43]",13109,0.0464225933876469,ADP
5,cand_214_d5_w44,"[44, 44, 44, 44, 44]",13210,0.0427751062548077,ADP
5,cand_215_d5_w45,"[45, 44, 44, 44, 44]",13311,0.0428360901182838,ADP
5,cand_216_d5_w45,"[45, 45, 44, 44, 44]",13403,0.0430335319541193,ADP
5,cand_217_d5_w45,"[45, 45, 45, 44, 44]",13495,0.042902499680658,ADP
5,cand_218_d5_w45,"[45, 45, 45, 45, 44]",13587,0.04289481653496,ADP
5,cand_219_d5_w45,"[45, 45, 45, 45, 45]",13689,0.0390010913190396,ADP
5,cand_220_d5_w46,"[46, 45, 45, 45, 45]",13791,0.0380911317409778,ADP
5,cand_221_d5_w46,"[46, 46, 45, 45, 45]",13885,0.0373789870216784,ADP
5,cand_222_d5_w46,"[46, 46, 46, 45, 45]",13979,0.0374376789907842,ADP
5,cand_223_d5_w46,"[46, 46, 46, 46, 45]",14073,0.0372233631320505,ADP
5,cand_224_d5_w46,"[46, 46, 46, 46, 46]",14176,0.0309451615226245,ADP
5,cand_225_d5_w47,"[47, 46, 46, 46, 46]",14279,0.0299556894902282,ADP
5,cand_226_d5_w47,"[47, 47, 46, 46, 46]",14375,0.0302616237124931,ADP
5,cand_227_d5_w47,"[47, 47, 47, 46, 46]",14471,0.0299406644711306,ADP
5,cand_228_d5_w47,"[47, 47, 47, 47, 46]",14567,0.0301924682138008,ADP
5,cand_229_d5_w47,"[47, 47, 47, 47, 47]",14671,0.026950106676817,ADP
5,cand_230_d5_w48,"[48, 47, 47, 47, 47]",14775,0.0269173727275119,ADP
5,cand_231_d5_w48,"[48, 48, 47, 47, 47]",14873,0.0269735153589189,ADP
5,cand_232_d5_w48,"[48, 48, 48, 47, 47]",14971,0.0268521540934993,ADP
5,cand_233_d5_w48,"[48, 48, 48, 48, 47]",15069,0.0265645923441471,ADP
5,cand_234_d5_w48,"[48, 48, 48, 48, 48]",15174,0.0263860965368595,ADP
5,cand_235_d5_w49,"[49, 48, 48, 48, 48]",15279,0.0265306511197263,ADP
5,cand_236_d5_w49,"[49, 49, 48, 48, 48]",15379,0.0266493892697915,ADP
5,cand_237_d5_w49,"[49, 49, 49, 48, 48]",15479,0.0265980906297177,ADP
5,cand_238_d5_w49,"[49, 49, 49, 49, 48]",15579,0.019300680293606,ADP
5,cand_239_d5_w49,"[49, 49, 49, 49, 49]",15685,0.018933547365287,ADP
5,cand_240_d5_w50,"[50, 49, 49, 49, 49]",15791,0.0192045677890945,ADP
5,cand_241_d5_w50,"[50, 50, 49, 49, 49]",15893,0.0188386430781619,ADP
5,cand_242_d5_w50,"[50, 50, 50, 49, 49]",15995,0.0187289513887932,ADP
5,cand_243_d5_w50,"[50, 50, 50, 50, 49]",16097,0.0186488327955974,ADP
5,cand_244_d5_w50,"[50, 50, 50, 50, 50]",16204,0.0169726937921869,ADP
5,cand_245_d5_w51,"[51, 50, 50, 50, 50]",16311,0.0165572673417301,ADP
5,cand_246_d5_w51,"[51, 51, 50, 50, 50]",16415,0.0161815176017084,ADP
5,cand_247_d5_w51,"[51, 51, 51, 50, 50]",16519,0.0154347143818768,ADP
5,cand_248_d5_w51,"[51, 51, 51, 51, 50]",16623,0.0154992974044298,ADP
5,cand_249_d5_w51,"[51, 51, 51, 51, 51]",16731,0.0150198419007968,ADP
5,cand_250_d5_w52,"[52, 51, 51, 51, 51]",16839,0.0150537135298816,ADP
