depth,architecture,params,best_val
6,"[25, 25, 25, 25, 25, 25]",6329,0.3864155113697052
6,"[26, 25, 25, 25, 25, 25]",6411,0.385536253452301
6,"[26, 26, 25, 25, 25, 25]",6465,0.3854746520519256
6,"[26, 26, 26, 25, 25, 25]",6519,0.3858664631843567
6,"[26, 26, 26, 26, 25, 25]",6573,0.3852579891681671
6,"[26, 26, 26, 26, 26, 25]",6627,0.385026216506958
6,"[26, 26, 26, 26, 26, 26]",6710,0.366590678691864
6,"[27, 26, 26, 26, 26, 26]",6793,0.3663249611854553
6,"[27, 27, 26, 26, 26, 26]",6849,0.3662472069263458
6,"[27, 27, 27, 26, 26, 26]",6905,0.3660001456737518
6,"[27, 27, 27, 27, 26, 26]",6961,0.3654471039772033
6,"[27, 27, 27, 27, 27, 26]",7017,0.3659950196743011
6,"[27, 27, 27, 27, 27, 27]",7101,0.3460142314434051
6,"[28, 27, 27, 27, 27, 27]",7185,0.3457057476043701
6,"[28, 28, 27, 27, 27, 27]",7243,0.3460195660591125
6,"[28, 28, 28, 27, 27, 27]",7301,0.3463350236415863
6,"[28, 28, 28, 28, 27, 27]",7359,0.3457554280757904
6,"[28, 28, 28, 28, 28, 27]",7417,0.3460292220115661
6,"[28, 28, 28, 28, 28, 28]",7502,0.3283111453056335
6,"[29, 28, 28, 28, 28, 28]",7587,0.3271613121032715
6,"[29, 29, 28, 28, 28, 28]",7647,0.32723468542099
6,"[29, 29, 29, 28, 28, 28]",7707,0.3273906111717224
6,"[29, 29, 29, 29, 28, 28]",7767,0.3272943496704101
6,"[29, 29, 29, 29, 29, 28]",7827,0.327156126499176
6,"[29, 29, 29, 29, 29, 29]",7913,0.3081253170967102
6,"[30, 29, 29, 29, 29, 29]",7999,0.3077623546123504
6,"[30, 30, 29, 29, 29, 29]",8061,0.3076158165931701
6,"[30, 30, 30, 29, 29, 29]",8123,0.3077565729618072
6,"[30, 30, 30, 30, 29, 29]",8185,0.3074264526367187
6,"[30, 30, 30, 30, 30, 29]",8247,0.307468831539154
6,"[30, 30, 30, 30, 30, 30]",8334,0.2875053286552429
6,"[31, 30, 30, 30, 30, 30]",8421,0.2873766124248504
6,"[31, 31, 30, 30, 30, 30]",8485,0.2875874042510986
6,"[31, 31, 31, 30, 30, 30]",8549,0.2874559760093689
6,"[31, 31, 31, 31, 30, 30]",8613,0.2875722646713257
6,"[31, 31, 31, 31, 31, 30]",8677,0.2874431014060974
6,"[31, 31, 31, 31, 31, 31]",8765,0.2692116796970367
6,"[32, 31, 31, 31, 31, 31]",8853,0.2696874141693115
6,"[32, 32, 31, 31, 31, 31]",8919,0.2689317464828491
6,"[32, 32, 32, 31, 31, 31]",8985,0.2686787247657776
6,"[32, 32, 32, 32, 31, 31]",9051,0.2690447270870209
6,"[32, 32, 32, 32, 32, 31]",9117,0.2690500915050506
6,"[32, 32, 32, 32, 32, 32]",9206,0.2496697604656219
6,"[33, 32, 32, 32, 32, 32]",9295,0.2495844960212707
6,"[33, 33, 32, 32, 32, 32]",9363,0.2495972514152526
6,"[33, 33, 33, 32, 32, 32]",9431,0.2496445327997207
6,"[33, 33, 33, 33, 32, 32]",9499,0.249596893787384
6,"[33, 33, 33, 33, 33, 32]",9567,0.2499043941497802
6,"[33, 33, 33, 33, 33, 33]",9657,0.2288047671318054
6,"[34, 33, 33, 33, 33, 33]",9747,0.228689968585968
6,"[34, 34, 33, 33, 33, 33]",9817,0.2286466211080551
6,"[34, 34, 34, 33, 33, 33]",9887,0.2283344566822052
6,"[34, 34, 34, 34, 33, 33]",9957,0.2285941839218139
6,"[34, 34, 34, 34, 34, 33]",10027,0.2286989241838455
6,"[34, 34, 34, 34, 34, 34]",10118,0.210577443242073
6,"[35, 34, 34, 34, 34, 34]",10209,0.2105084657669067
6,"[35, 35, 34, 34, 34, 34]",10281,0.2105993777513504
6,"[35, 35, 35, 34, 34, 34]",10353,0.210455060005188
6,"[35, 35, 35, 35, 34, 34]",10425,0.210733026266098
6,"[35, 35, 35, 35, 35, 34]",10497,0.2104802578687667
6,"[35, 35, 35, 35, 35, 35]",10589,0.191319465637207
6,"[36, 35, 35, 35, 35, 35]",10681,0.1909457892179489
6,"[36, 36, 35, 35, 35, 35]",10755,0.1903740912675857
6,"[36, 36, 36, 35, 35, 35]",10829,0.1906551867723465
6,"[36, 36, 36, 36, 35, 35]",10903,0.1905447393655777
6,"[36, 36, 36, 36, 36, 35]",10977,0.1905592530965805
6,"[36, 36, 36, 36, 36, 36]",11070,0.172076791524887
6,"[37, 36, 36, 36, 36, 36]",11163,0.1718898862600326
6,"[37, 37, 36, 36, 36, 36]",11239,0.1718209236860275
6,"[37, 37, 37, 36, 36, 36]",11315,0.1719257086515426
6,"[37, 37, 37, 37, 36, 36]",11391,0.1718998253345489
6,"[37, 37, 37, 37, 37, 36]",11467,0.1721488982439041
6,"[37, 37, 37, 37, 37, 37]",11561,0.1519278734922409
6,"[38, 37, 37, 37, 37, 37]",11655,0.1518336832523346
6,"[38, 38, 37, 37, 37, 37]",11733,0.1514610797166824
6,"[38, 38, 38, 37, 37, 37]",11811,0.1517752557992935
6,"[38, 38, 38, 38, 37, 37]",11889,0.1517696380615234
6,"[38, 38, 38, 38, 38, 37]",11967,0.151672288775444
6,"[38, 38, 38, 38, 38, 38]",12062,0.1306466609239578
6,"[39, 38, 38, 38, 38, 38]",12157,0.1305833756923675
6,"[39, 39, 38, 38, 38, 38]",12237,0.1305238306522369
6,"[39, 39, 39, 38, 38, 38]",12317,0.1303378641605377
6,"[39, 39, 39, 39, 38, 38]",12397,0.1303651928901672
6,"[39, 39, 39, 39, 39, 38]",12477,0.1301300525665283
6,"[39, 39, 39, 39, 39, 39]",12573,0.101979948580265
6,"[40, 39, 39, 39, 39, 39]",12669,0.1004035025835037
6,"[40, 40, 39, 39, 39, 39]",12751,0.1003248542547226
6,"[40, 40, 40, 39, 39, 39]",12833,0.1000188067555427
6,"[40, 40, 40, 40, 39, 39]",12915,0.0997937321662902
6,"[40, 40, 40, 40, 40, 39]",12997,0.0999130383133888
6,"[40, 40, 40, 40, 40, 40]",13094,0.0854924768209457
6,"[41, 40, 40, 40, 40, 40]",13191,0.0848858281970024
6,"[41, 41, 40, 40, 40, 40]",13275,0.0845753997564315
6,"[41, 41, 41, 40, 40, 40]",13359,0.0844054296612739
6,"[41, 41, 41, 41, 40, 40]",13443,0.0845027491450309
6,"[41, 41, 41, 41, 41, 40]",13527,0.0846425965428352
6,"[41, 41, 41, 41, 41, 41]",13625,0.0689917281270027
6,"[42, 41, 41, 41, 41, 41]",13723,0.0689268484711647
6,"[42, 42, 41, 41, 41, 41]",13809,0.0685447007417678
6,"[42, 42, 42, 41, 41, 41]",13895,0.0684600844979286
6,"[42, 42, 42, 42, 41, 41]",13981,0.0681146532297134
6,"[42, 42, 42, 42, 42, 41]",14067,0.068297766149044
6,"[42, 42, 42, 42, 42, 42]",14166,0.0578873828053474
6,"[43, 42, 42, 42, 42, 42]",14265,0.0575618296861648
6,"[43, 43, 42, 42, 42, 42]",14353,0.0573266483843326
6,"[43, 43, 43, 42, 42, 42]",14441,0.057377602905035
6,"[43, 43, 43, 43, 42, 42]",14529,0.0569669008255004
6,"[43, 43, 43, 43, 43, 42]",14617,0.0570004470646381
6,"[43, 43, 43, 43, 43, 43]",14717,0.0566817373037338
6,"[44, 43, 43, 43, 43, 43]",14817,0.0460070259869098
6,"[44, 44, 43, 43, 43, 43]",14907,0.0460223667323589
6,"[44, 44, 44, 43, 43, 43]",14997,0.0460079908370971
6,"[44, 44, 44, 44, 43, 43]",15087,0.0460268296301364
6,"[44, 44, 44, 44, 44, 43]",15177,0.0456693992018699
6,"[44, 44, 44, 44, 44, 44]",15278,0.0429284833371639
6,"[45, 44, 44, 44, 44, 44]",15379,0.0427317917346954
6,"[45, 45, 44, 44, 44, 44]",15471,0.042984876781702
6,"[45, 45, 45, 44, 44, 44]",15563,0.0435221120715141
6,"[45, 45, 45, 45, 44, 44]",15655,0.0440425872802734
6,"[45, 45, 45, 45, 45, 44]",15747,0.0445399656891822
6,"[45, 45, 45, 45, 45, 45]",15849,0.0418437309563159
6,"[46, 45, 45, 45, 45, 45]",15951,0.0399332046508789
6,"[46, 46, 45, 45, 45, 45]",16045,0.0396984405815601
6,"[46, 46, 46, 45, 45, 45]",16139,0.0396674685180187
6,"[46, 46, 46, 46, 45, 45]",16233,0.0394321605563163
6,"[46, 46, 46, 46, 46, 45]",16327,0.0394599251449108
6,"[46, 46, 46, 46, 46, 46]",16430,0.0391983762383461
6,"[47, 46, 46, 46, 46, 46]",16533,0.0362800173461437
6,"[47, 47, 46, 46, 46, 46]",16629,0.0361284837126731
6,"[47, 47, 47, 46, 46, 46]",16725,0.0360848270356655
6,"[47, 47, 47, 47, 46, 46]",16821,0.0363637320697307
6,"[47, 47, 47, 47, 47, 46]",16917,0.0358755998313427
6,"[47, 47, 47, 47, 47, 47]",17021,0.0354202985763549
6,"[48, 47, 47, 47, 47, 47]",17125,0.0353349409997463
6,"[48, 48, 47, 47, 47, 47]",17223,0.0352926105260849
6,"[48, 48, 48, 47, 47, 47]",17321,0.0352927967905998
6,"[48, 48, 48, 48, 47, 47]",17419,0.0289186853915452
6,"[48, 48, 48, 48, 48, 47]",17517,0.0283779539167881
6,"[48, 48, 48, 48, 48, 48]",17622,0.0282284244894981
6,"[49, 48, 48, 48, 48, 48]",17727,0.0279503297060728
6,"[49, 49, 48, 48, 48, 48]",17827,0.0279990714043378
6,"[49, 49, 49, 48, 48, 48]",17927,0.027947299182415
6,"[49, 49, 49, 49, 48, 48]",18027,0.0280561540275812
6,"[49, 49, 49, 49, 49, 48]",18127,0.0275275893509387
6,"[49, 49, 49, 49, 49, 49]",18233,0.0272718798369169
6,"[50, 49, 49, 49, 49, 49]",18339,0.0271031763404607
6,"[50, 50, 49, 49, 49, 49]",18441,0.0268428269773721
6,"[50, 50, 50, 49, 49, 49]",18543,0.0267220996320247
6,"[50, 50, 50, 50, 49, 49]",18645,0.0265236068516969
6,"[50, 50, 50, 50, 50, 49]",18747,0.0257851332426071
6,"[50, 50, 50, 50, 50, 50]",18854,0.0249870102852582
6,"[51, 50, 50, 50, 50, 50]",18961,0.0237854309380054
6,"[51, 51, 50, 50, 50, 50]",19065,0.0233846809715032
6,"[51, 51, 51, 50, 50, 50]",19169,0.0212111920118331
6,"[51, 51, 51, 51, 50, 50]",19273,0.0179787762463092
6,"[51, 51, 51, 51, 51, 50]",19377,0.0177645180374383
6,"[51, 51, 51, 51, 51, 51]",19485,0.0171325914561748
6,"[52, 51, 51, 51, 51, 51]",19593,0.0168533064424991
6,"[52, 52, 51, 51, 51, 51]",19699,0.0169870369136333
6,"[52, 52, 52, 51, 51, 51]",19805,0.0162688754498958
6,"[52, 52, 52, 52, 51, 51]",19911,0.0162722263485193
6,"[52, 52, 52, 52, 52, 51]",20017,0.0159004162997007
6,"[52, 52, 52, 52, 52, 52]",20126,0.0154011519625782
6,"[53, 52, 52, 52, 52, 52]",20235,0.0148120187222957
6,"[53, 53, 52, 52, 52, 52]",20343,0.0145653057843446
6,"[53, 53, 53, 52, 52, 52]",20451,0.014167757704854
6,"[53, 53, 53, 53, 52, 52]",20559,0.0137982154265046
6,"[53, 53, 53, 53, 53, 52]",20667,0.013714357279241
6,"[53, 53, 53, 53, 53, 53]",20777,0.0131818009540438
6,"[54, 53, 53, 53, 53, 53]",20887,0.0129612796008586
6,"[54, 54, 53, 53, 53, 53]",20997,0.0129542862996459
6,"[54, 54, 54, 53, 53, 53]",21107,0.0123024499043822
6,"[54, 54, 54, 54, 53, 53]",21217,0.0119515899568796
6,"[54, 54, 54, 54, 54, 53]",21327,0.0120215928182005
6,"[54, 54, 54, 54, 54, 54]",21438,0.0116386665031313
6,"[55, 54, 54, 54, 54, 54]",21549,0.0114128114655613
6,"[55, 55, 54, 54, 54, 54]",21661,0.0109247704967856
6,"[55, 55, 55, 54, 54, 54]",21773,0.0109925968572497
6,"[55, 55, 55, 55, 54, 54]",21885,0.010704799555242
6,"[55, 55, 55, 55, 55, 54]",21997,0.0106972893700003
6,"[55, 55, 55, 55, 55, 55]",22109,0.0103639215230941
6,"[56, 55, 55, 55, 55, 55]",22221,0.0104985050857067
6,"[56, 56, 55, 55, 55, 55]",22335,0.0101246917620301
6,"[56, 56, 56, 55, 55, 55]",22449,0.0098927598446607
6,"[56, 56, 56, 56, 55, 55]",22563,0.0101327784359455
6,"[56, 56, 56, 56, 56, 55]",22677,0.0099698770791292
6,"[56, 56, 56, 56, 56, 56]",22790,0.0096689369529485
6,"[57, 56, 56, 56, 56, 56]",22903,0.0090027973055839
6,"[57, 57, 56, 56, 56, 56]",23019,0.0088374093174934
6,"[57, 57, 57, 56, 56, 56]",23135,0.0082329185679554
6,"[57, 57, 57, 57, 56, 56]",23251,0.0076033263467252
6,"[57, 57, 57, 57, 57, 56]",23367,0.0077140261419117
6,"[57, 57, 57, 57, 57, 57]",23481,0.007259932346642
6,"[58, 57, 57, 57, 57, 57]",23595,0.0070822103880345
6,"[58, 58, 57, 57, 57, 57]",23713,0.0069893766194581
6,"[58, 58, 58, 57, 57, 57]",23831,0.0067550148814916
6,"[58, 58, 58, 58, 57, 57]",23949,0.00658666389063
6,"[58, 58, 58, 58, 58, 57]",24067,0.0065437452867627
6,"[58, 58, 58, 58, 58, 58]",24182,0.0064087221398949
6,"[59, 58, 58, 58, 58, 58]",24297,0.0062456941232085
6,"[59, 59, 58, 58, 58, 58]",24417,0.0060188039205968
6,"[59, 59, 59, 58, 58, 58]",24537,0.0060470569878816
6,"[59, 59, 59, 59, 58, 58]",24657,0.0060587343759834
6,"[59, 59, 59, 59, 59, 58]",24777,0.0062349569052457
6,"[59, 59, 59, 59, 59, 59]",24893,0.0060467775911092
6,"[60, 59, 59, 59, 59, 59]",25009,0.0059121404774487
6,"[60, 60, 59, 59, 59, 59]",25131,0.0056653209030628
6,"[60, 60, 60, 59, 59, 59]",25253,0.0058382609859108
6,"[60, 60, 60, 60, 59, 59]",25375,0.0054334439337253
6,"[60, 60, 60, 60, 60, 59]",25497,0.0057018348015844
6,"[60, 60, 60, 60, 60, 60]",25614,0.0052835633978247
6,"[61, 60, 60, 60, 60, 60]",25731,0.005379470065236
6,"[61, 61, 60, 60, 60, 60]",25855,0.0054918024688959
6,"[61, 61, 61, 60, 60, 60]",25979,0.0051438682712614
6,"[61, 61, 61, 61, 60, 60]",26103,0.0054476531222462
6,"[61, 61, 61, 61, 61, 60]",26227,0.0054700155742466
6,"[61, 61, 61, 61, 61, 61]",26345,0.0051860962994396
6,"[62, 61, 61, 61, 61, 61]",26463,0.0051217223517596
6,"[62, 62, 61, 61, 61, 61]",26589,0.0050853490829467
6,"[62, 62, 62, 61, 61, 61]",26715,0.0048610940575599
6,"[62, 62, 62, 62, 61, 61]",26841,0.0046879877336323
6,"[62, 62, 62, 62, 62, 61]",26967,0.0049815280362963
6,"[62, 62, 62, 62, 62, 62]",27086,0.0047500850632786
6,"[63, 62, 62, 62, 62, 62]",27205,0.0049005267210304
6,"[63, 63, 62, 62, 62, 62]",27333,0.0046857818961143
6,"[63, 63, 63, 62, 62, 62]",27461,0.0045963819138705
6,"[63, 63, 63, 63, 62, 62]",27589,0.0046782339923083
6,"[63, 63, 63, 63, 63, 62]",27717,0.0046150730922818
6,"[63, 63, 63, 63, 63, 63]",27837,0.0043739536777138
6,"[64, 63, 63, 63, 63, 63]",27957,0.0044122370891273
6,"[64, 64, 63, 63, 63, 63]",28087,0.0042371382005512
6,"[64, 64, 64, 63, 63, 63]",28217,0.0043310662731528
6,"[64, 64, 64, 64, 63, 63]",28347,0.0041568595916032
6,"[64, 64, 64, 64, 64, 63]",28477,0.0040760706178843
6,"[64, 64, 64, 64, 64, 64]",28598,0.003980214241892
6,"[65, 64, 64, 64, 64, 64]",28719,0.0041919550858438
6,"[65, 65, 64, 64, 64, 64]",28851,0.0041032903827726
6,"[65, 65, 65, 64, 64, 64]",28983,0.0038862104993313
6,"[65, 65, 65, 65, 64, 64]",29115,0.0039850021712481
6,"[65, 65, 65, 65, 65, 64]",29247,0.0038738842122256
6,"[65, 65, 65, 65, 65, 65]",29369,0.003812487469986
6,"[66, 65, 65, 65, 65, 65]",29491,0.0040484247729182
6,"[66, 66, 65, 65, 65, 65]",29625,0.0038224295713007
6,"[66, 66, 66, 65, 65, 65]",29759,0.0036699993070214
6,"[66, 66, 66, 66, 65, 65]",29893,0.0038471785373985
6,"[66, 66, 66, 66, 66, 65]",30027,0.0038304054178297
6,"[66, 66, 66, 66, 66, 66]",30150,0.0036841339897364
6,"[67, 66, 66, 66, 66, 66]",30273,0.0035856564063578
6,"[67, 67, 66, 66, 66, 66]",30409,0.0037809945642948
6,"[67, 67, 67, 66, 66, 66]",30545,0.003645037766546
6,"[67, 67, 67, 67, 66, 66]",30681,0.0036847973242402
6,"[67, 67, 67, 67, 67, 66]",30817,0.0037965683732181
6,"[67, 67, 67, 67, 67, 67]",30941,0.0035600832197815
6,"[68, 67, 67, 67, 67, 67]",31065,0.003546408843249
6,"[68, 68, 67, 67, 67, 67]",31203,0.003534049494192
6,"[68, 68, 68, 67, 67, 67]",31341,0.0035974606871604
6,"[68, 68, 68, 68, 67, 67]",31479,0.0034544081427156
6,"[68, 68, 68, 68, 68, 67]",31617,0.0034665826242417
6,"[68, 68, 68, 68, 68, 68]",31742,0.0034505336079746
6,"[69, 68, 68, 68, 68, 68]",31867,0.0034706280566751
6,"[69, 69, 68, 68, 68, 68]",32007,0.0032935689669102
6,"[69, 69, 69, 68, 68, 68]",32147,0.003425623755902
6,"[69, 69, 69, 69, 68, 68]",32287,0.0034413794055581
6,"[69, 69, 69, 69, 69, 68]",32427,0.0033994952682405
6,"[69, 69, 69, 69, 69, 69]",32553,0.003278488991782
6,"[70, 69, 69, 69, 69, 69]",32679,0.0033360437955707
6,"[70, 70, 69, 69, 69, 69]",32821,0.0032881295774132
6,"[70, 70, 70, 69, 69, 69]",32963,0.0033102633897215
6,"[70, 70, 70, 70, 69, 69]",33105,0.0033551787491887
6,"[70, 70, 70, 70, 70, 69]",33247,0.0033440794795751
6,"[70, 70, 70, 70, 70, 70]",33374,0.0031948687974363
6,"[71, 70, 70, 70, 70, 70]",33501,0.0033413511700928
6,"[71, 71, 70, 70, 70, 70]",33645,0.0031917537562549
6,"[71, 71, 71, 70, 70, 70]",33789,0.0032067706342786
6,"[71, 71, 71, 71, 70, 70]",33933,0.0031814489047974
6,"[71, 71, 71, 71, 71, 70]",34077,0.0033015592489391
6,"[71, 71, 71, 71, 71, 71]",34205,0.0030902414582669
6,"[72, 71, 71, 71, 71, 71]",34333,0.0030035017989575
6,"[72, 72, 71, 71, 71, 71]",34479,0.0029794652946293
6,"[72, 72, 72, 71, 71, 71]",34625,0.0029580022674053
6,"[72, 72, 72, 72, 71, 71]",34771,0.0029707700014114
6,"[72, 72, 72, 72, 72, 71]",34917,0.0029404291417449
6,"[72, 72, 72, 72, 72, 72]",35046,0.0029301375616341
6,"[73, 72, 72, 72, 72, 72]",35175,0.0030676210299134
6,"[73, 73, 72, 72, 72, 72]",35323,0.0029208387713879
6,"[73, 73, 73, 72, 72, 72]",35471,0.0029303038027137
6,"[73, 73, 73, 73, 72, 72]",35619,0.0030122508760541
6,"[73, 73, 73, 73, 73, 72]",35767,0.0029348779935389
6,"[73, 73, 73, 73, 73, 73]",35897,0.0027547730132937
6,"[74, 73, 73, 73, 73, 73]",36027,0.0027202477212995
6,"[74, 74, 73, 73, 73, 73]",36177,0.0028635025955736
6,"[74, 74, 74, 73, 73, 73]",36327,0.002876486396417
6,"[74, 74, 74, 74, 73, 73]",36477,0.0027400034014135
6,"[74, 74, 74, 74, 74, 73]",36627,0.0027587129734456
6,"[74, 74, 74, 74, 74, 74]",36758,0.0026118555106222
6,"[75, 74, 74, 74, 74, 74]",36889,0.0025407194625586
6,"[75, 75, 74, 74, 74, 74]",37041,0.0026186974719166
6,"[75, 75, 75, 74, 74, 74]",37193,0.0027435997035354
6,"[75, 75, 75, 75, 74, 74]",37345,0.0026031497400254
6,"[75, 75, 75, 75, 75, 74]",37497,0.0025911841075867
6,"[75, 75, 75, 75, 75, 75]",37629,0.0025435837451368
6,"[76, 75, 75, 75, 75, 75]",37761,0.0026124876458197
6,"[76, 76, 75, 75, 75, 75]",37915,0.0025599743239581
6,"[76, 76, 76, 75, 75, 75]",38069,0.0024937654379755
6,"[76, 76, 76, 76, 75, 75]",38223,0.0026285967323929
6,"[76, 76, 76, 76, 76, 75]",38377,0.0025113867595791
6,"[76, 76, 76, 76, 76, 76]",38510,0.0024597574956715
6,"[77, 76, 76, 76, 76, 76]",38643,0.002608475042507
6,"[77, 77, 76, 76, 76, 76]",38799,0.0025457388255745
6,"[77, 77, 77, 76, 76, 76]",38955,0.0024223469663411
6,"[77, 77, 77, 77, 76, 76]",39111,0.0026131633203476
6,"[77, 77, 77, 77, 77, 76]",39267,0.0026295504067093
6,"[77, 77, 77, 77, 77, 77]",39401,0.0024379827082157
6,"[78, 77, 77, 77, 77, 77]",39535,0.0023936682846397
6,"[78, 78, 77, 77, 77, 77]",39693,0.0023849844001233
6,"[78, 78, 78, 77, 77, 77]",39851,0.0024122975300997
6,"[78, 78, 78, 78, 77, 77]",40009,0.0025290451012551
6,"[78, 78, 78, 78, 78, 77]",40167,0.0023814106825739
6,"[78, 78, 78, 78, 78, 78]",40302,0.0022598719224333
6,"[79, 78, 78, 78, 78, 78]",40437,0.0023114555515348
6,"[79, 79, 78, 78, 78, 78]",40597,0.0023100259713828
6,"[79, 79, 79, 78, 78, 78]",40757,0.0024228007532656
6,"[79, 79, 79, 79, 78, 78]",40917,0.0023822211660444
6,"[79, 79, 79, 79, 79, 78]",41077,0.0023503745906054
6,"[79, 79, 79, 79, 79, 79]",41213,0.0023696343414485
6,"[80, 79, 79, 79, 79, 79]",41349,0.0023582100402563
6,"[80, 80, 79, 79, 79, 79]",41511,0.0024141336325556
6,"[80, 80, 80, 79, 79, 79]",41673,0.0022399409208446
6,"[80, 80, 80, 80, 79, 79]",41835,0.0022724163718521
6,"[80, 80, 80, 80, 80, 79]",41997,0.002208552788943
6,"[80, 80, 80, 80, 80, 80]",42134,0.0021906953770667
6,"[81, 80, 80, 80, 80, 80]",42271,0.0021492531523108
6,"[81, 81, 80, 80, 80, 80]",42435,0.0021045971661806
6,"[81, 81, 81, 80, 80, 80]",42599,0.0021632711868733
6,"[81, 81, 81, 81, 80, 80]",42763,0.002260813023895
6,"[81, 81, 81, 81, 81, 80]",42927,0.0022045392543077
6,"[81, 81, 81, 81, 81, 81]",43065,0.0020710362587124
6,"[82, 81, 81, 81, 81, 81]",43203,0.0020480689126998
6,"[82, 82, 81, 81, 81, 81]",43369,0.0021093538962304
6,"[82, 82, 82, 81, 81, 81]",43535,0.002049152739346
6,"[82, 82, 82, 82, 81, 81]",43701,0.0020518316887319
6,"[82, 82, 82, 82, 82, 81]",43867,0.002091018250212
6,"[82, 82, 82, 82, 82, 82]",44006,0.0020567569881677
6,"[83, 82, 82, 82, 82, 82]",44145,0.0020384627860039
6,"[83, 83, 82, 82, 82, 82]",44313,0.0019588007126003
6,"[83, 83, 83, 82, 82, 82]",44481,0.0020456411875784
6,"[83, 83, 83, 83, 82, 82]",44649,0.0020525525324046
6,"[83, 83, 83, 83, 83, 82]",44817,0.0021063582971692
6,"[83, 83, 83, 83, 83, 83]",44957,0.0020759317558258
6,"[84, 83, 83, 83, 83, 83]",45097,0.0019679879769682
6,"[84, 84, 83, 83, 83, 83]",45267,0.0019702019635587
6,"[84, 84, 84, 83, 83, 83]",45437,0.0018710636068135
6,"[84, 84, 84, 84, 83, 83]",45607,0.0017922164406627
6,"[84, 84, 84, 84, 84, 83]",45777,0.0019804465118795
6,"[84, 84, 84, 84, 84, 84]",45918,0.0018599295290187
6,"[85, 84, 84, 84, 84, 84]",46059,0.0019537617918103
6,"[85, 85, 84, 84, 84, 84]",46231,0.0019417126895859
6,"[85, 85, 85, 84, 84, 84]",46403,0.0018374978099018
6,"[85, 85, 85, 85, 84, 84]",46575,0.0019798499997705
6,"[85, 85, 85, 85, 85, 84]",46747,0.002024658024311
6,"[85, 85, 85, 85, 85, 85]",46889,0.0017629791982471
6,"[86, 85, 85, 85, 85, 85]",47031,0.0018198324833065
6,"[86, 86, 85, 85, 85, 85]",47205,0.0019055400043725
6,"[86, 86, 86, 85, 85, 85]",47379,0.0018122831825166
6,"[86, 86, 86, 86, 85, 85]",47553,0.0017546671442687
6,"[86, 86, 86, 86, 86, 85]",47727,0.0018023832235485
6,"[86, 86, 86, 86, 86, 86]",47870,0.0017253179103136
6,"[87, 86, 86, 86, 86, 86]",48013,0.0018881059950217
6,"[87, 87, 86, 86, 86, 86]",48189,0.0017646236810833
6,"[87, 87, 87, 86, 86, 86]",48365,0.0017773362342268
6,"[87, 87, 87, 87, 86, 86]",48541,0.0019065297674387
6,"[87, 87, 87, 87, 87, 86]",48717,0.0017905789427459
6,"[87, 87, 87, 87, 87, 87]",48861,0.0018964901100844
6,"[88, 87, 87, 87, 87, 87]",49005,0.0018568839877843
6,"[88, 88, 87, 87, 87, 87]",49183,0.0017533365171402
6,"[88, 88, 88, 87, 87, 87]",49361,0.0016933757578954
6,"[88, 88, 88, 88, 87, 87]",49539,0.0017855716869235
6,"[88, 88, 88, 88, 88, 87]",49717,0.0017159228445962
6,"[88, 88, 88, 88, 88, 88]",49862,0.0017438592622056
6,"[89, 88, 88, 88, 88, 88]",50007,0.0017800226341933
6,"[89, 89, 88, 88, 88, 88]",50187,0.0016839711461216
6,"[89, 89, 89, 88, 88, 88]",50367,0.0017069430323317
6,"[89, 89, 89, 89, 88, 88]",50547,0.0016432424308732
6,"[89, 89, 89, 89, 89, 88]",50727,0.0017569222254678
6,"[89, 89, 89, 89, 89, 89]",50873,0.0015979435993358
6,"[90, 89, 89, 89, 89, 89]",51019,0.0016616394277662
6,"[90, 90, 89, 89, 89, 89]",51201,0.0016337013803422
6,"[90, 90, 90, 89, 89, 89]",51383,0.0015696187037974
6,"[90, 90, 90, 90, 89, 89]",51565,0.0016395138809457
6,"[90, 90, 90, 90, 90, 89]",51747,0.001612621708773
6,"[90, 90, 90, 90, 90, 90]",51894,0.0015470723155885
6,"[91, 90, 90, 90, 90, 90]",52041,0.001618078793399
6,"[91, 91, 90, 90, 90, 90]",52225,0.0016110325232148
6,"[91, 91, 91, 90, 90, 90]",52409,0.001590929692611
6,"[91, 91, 91, 91, 90, 90]",52593,0.0016771625960245
6,"[91, 91, 91, 91, 91, 90]",52777,0.001659590168856
6,"[91, 91, 91, 91, 91, 91]",52925,0.0015776643995195
6,"[92, 91, 91, 91, 91, 91]",53073,0.0016134552424773
6,"[92, 92, 91, 91, 91, 91]",53259,0.0016056890599429
6,"[92, 92, 92, 91, 91, 91]",53445,0.0016016387380659
6,"[92, 92, 92, 92, 91, 91]",53631,0.0015135200228542
6,"[92, 92, 92, 92, 92, 91]",53817,0.0015762080438435
6,"[92, 92, 92, 92, 92, 92]",53966,0.0016596383647993
6,"[93, 92, 92, 92, 92, 92]",54115,0.0015245829708874
6,"[93, 93, 92, 92, 92, 92]",54303,0.0015994968125596
6,"[93, 93, 93, 92, 92, 92]",54491,0.0015868957852944
6,"[93, 93, 93, 93, 92, 92]",54679,0.0015143635682761
6,"[93, 93, 93, 93, 93, 92]",54867,0.0015285467961803
6,"[93, 93, 93, 93, 93, 93]",55017,0.0015031370567157
6,"[94, 93, 93, 93, 93, 93]",55167,0.0015242084627971
6,"[94, 94, 93, 93, 93, 93]",55357,0.0014887108700349
6,"[94, 94, 94, 93, 93, 93]",55547,0.001411233912222
